FGA,FTA,FG3A,FGM,FTM,FG3M,PTS,REB,AST,STL,BLK,TOV,DD,sim_num,game_num,player_name
8,1,7,1,1,1,6,4,0,1,2,1,0,11,0,Kyshawn George
18,2,4,8,2,2,9,2,4,2,1,1,0,11,1,Kyshawn George
5,1,6,3,0,1,7,3,2,1,1,5,0,11,2,Kyshawn George
5,2,5,1,1,1,11,5,2,2,0,1,0,11,0,Rui Hachimura
7,1,1,1,1,1,14,5,0,1,0,2,0,11,1,Rui Hachimura
5,4,7,0,2,0,13,4,3,0,0,1,0,11,2,Rui Hachimura
3,1,1,2,0,0,8,2,0,0,0,1,0,11,0,Moussa Diabate
5,3,1,3,1,0,4,10,0,3,0,0,0,11,1,Moussa Diabate
5,2,1,2,0,0,5,2,0,1,0,0,0,11,2,Moussa Diabate
13,3,4,3,1,0,11,6,3,1,0,0,0,12,0,Amen Thompson
4,1,3,3,1,0,10,3,5,2,0,6,0,12,1,Amen Thompson
7,2,2,1,2,0,10,6,3,1,1,5,0,12,2,Amen Thompson
8,2,6,2,2,2,16,5,1,0,0,0,0,12,0,Trey Murphy III
14,1,6,1,0,0,12,4,1,0,1,2,0,12,1,Trey Murphy III
11,1,5,6,0,2,13,2,3,0,0,0,0,12,2,Trey Murphy III
2,1,1,0,1,0,4,4,3,2,0,2,0,12,0,Dyson Daniels
4,1,1,2,0,1,4,3,2,0,1,1,0,12,1,Dyson Daniels
1,1,1,1,0,1,1,5,2,2,0,1,0,12,2,Dyson Daniels
15,4,6,8,3,3,21,8,3,0,2,2,0,12,0,Norman Powell
14,8,7,12,3,4,20,5,2,1,1,3,0,12,1,Norman Powell
13,2,6,4,2,4,15,8,0,2,0,0,0,12,2,Norman Powell
10,7,7,3,6,0,16,6,7,0,0,2,0,12,0,Immanuel Quickley
21,1,8,7,1,0,12,5,3,1,0,3,0,12,1,Immanuel Quickley
9,3,3,4,1,0,13,6,6,1,0,4,0,12,2,Immanuel Quickley
6,2,3,1,0,1,12,7,4,1,0,2,0,12,0,Toumani Camara
5,1,2,2,1,1,5,8,4,1,0,1,0,12,1,Toumani Camara
11,1,3,5,1,1,8,8,5,1,0,0,0,12,2,Toumani Camara
17,1,3,5,0,1,15,12,0,0,1,0,1,12,0,Jabari Smith Jr.
13,3,6,8,1,3,13,5,0,0,0,0,0,12,1,Jabari Smith Jr.
14,2,6,12,1,4,12,5,0,0,1,0,0,12,2,Jabari Smith Jr.
13,1,9,8,0,2,5,3,3,2,2,1,0,12,0,Kyshawn George
6,4,4,5,2,1,9,2,2,0,0,2,0,12,1,Kyshawn George
5,1,5,1,0,1,14,3,1,1,1,1,0,12,2,Kyshawn George
8,1,4,5,1,4,22,5,0,0,0,1,0,12,0,Rui Hachimura
4,2,2,2,0,2,12,3,2,0,0,0,0,12,1,Rui Hachimura
12,1,3,3,1,1,13,5,0,0,0,1,0,12,2,Rui Hachimura
6,2,1,5,2,0,4,7,0,2,0,0,0,12,0,Moussa Diabate
4,1,1,3,1,0,7,4,1,1,0,0,0,12,1,Moussa Diabate
2,3,1,2,3,0,7,2,0,2,0,0,0,12,2,Moussa Diabate
5,4,2,4,2,0,11,8,3,0,0,6,0,13,0,Amen Thompson
8,1,2,3,1,0,11,4,4,2,0,3,0,13,1,Amen Thompson
13,5,2,8,3,1,10,9,3,2,0,0,0,13,2,Amen Thompson
11,1,7,5,1,0,11,2,1,1,1,1,0,13,0,Trey Murphy III
13,3,10,5,2,3,9,5,2,2,1,0,0,13,1,Trey Murphy III
7,1,5,4,1,0,14,6,2,0,1,1,0,13,2,Trey Murphy III
3,1,2,0,0,0,4,4,4,2,0,2,0,13,0,Dyson Daniels
4,1,2,2,1,1,7,3,1,2,0,4,0,13,1,Dyson Daniels
4,1,2,2,1,0,6,3,3,0,0,3,0,13,2,Dyson Daniels
14,4,5,6,4,0,16,8,3,1,1,5,0,13,0,Norman Powell
15,5,3,10,4,0,19,6,2,2,0,3,0,13,1,Norman Powell
17,2,3,6,2,0,19,3,2,2,0,4,0,13,2,Norman Powell
10,3,8,3,1,3,16,2,3,0,0,1,0,13,0,Immanuel Quickley
9,4,13,4,4,3,14,5,2,1,1,1,0,13,1,Immanuel Quickley
8,3,3,3,3,2,12,5,3,1,0,1,0,13,2,Immanuel Quickley
6,1,1,2,0,1,5,5,0,2,1,0,0,13,0,Toumani Camara
5,1,2,2,1,1,12,6,2,1,1,0,0,13,1,Toumani Camara
5,1,6,3,1,2,9,3,2,1,0,0,0,13,2,Toumani Camara
2,1,7,0,0,0,9,10,2,1,0,0,0,13,0,Jabari Smith Jr.
12,1,2,5,0,1,12,8,2,1,1,1,0,13,1,Jabari Smith Jr.
11,1,6,5,1,2,13,13,1,1,0,0,1,13,2,Jabari Smith Jr.
2,4,3,2,2,0,12,6,1,0,1,1,0,13,0,Kyshawn George
9,1,4,1,0,1,7,3,0,0,2,0,0,13,1,Kyshawn George
16,2,4,5,1,2,13,5,2,3,1,2,0,13,2,Kyshawn George
6,1,5,2,1,1,18,4,3,0,0,0,0,13,0,Rui Hachimura
12,1,2,6,0,1,15,3,2,0,0,1,0,13,1,Rui Hachimura
16,3,10,6,0,6,9,6,3,1,0,0,0,13,2,Rui Hachimura
6,2,1,3,0,0,6,5,0,1,0,0,0,13,0,Moussa Diabate
4,3,1,1,1,0,6,2,0,1,1,1,0,13,1,Moussa Diabate
3,4,1,1,1,0,7,8,0,1,0,3,0,13,2,Moussa Diabate
11,3,3,7,2,0,11,8,0,1,0,3,0,14,0,Amen Thompson
12,1,1,4,1,0,16,3,3,1,0,3,0,14,1,Amen Thompson
17,4,4,11,4,0,14,1,8,2,0,2,0,14,2,Amen Thompson
11,2,2,3,2,0,18,4,1,0,0,0,0,14,0,Trey Murphy III
11,2,7,3,1,3,6,8,1,0,1,0,0,14,1,Trey Murphy III
4,1,5,1,1,1,12,1,2,0,0,0,0,14,2,Trey Murphy III
3,1,1,2,1,0,7,4,2,1,0,0,0,14,0,Dyson Daniels
4,1,3,3,0,0,3,5,3,0,0,1,0,14,1,Dyson Daniels
3,1,1,3,1,1,5,5,2,0,0,2,0,14,2,Dyson Daniels
17,2,6,7,1,1,28,5,2,0,0,2,0,14,0,Norman Powell
15,1,5,5,1,3,16,1,0,0,0,4,0,14,1,Norman Powell
13,7,8,5,5,3,14,1,4,1,1,2,0,14,2,Norman Powell
6,5,10,1,5,1,14,4,5,0,0,2,0,14,0,Immanuel Quickley
10,5,2,2,1,0,7,5,3,0,0,1,0,14,1,Immanuel Quickley
9,5,5,4,4,2,19,5,5,2,1,0,0,14,2,Immanuel Quickley
6,1,1,4,0,0,10,5,3,0,0,1,0,14,0,Toumani Camara
14,1,6,7,1,1,14,9,3,0,0,0,0,14,1,Toumani Camara
9,3,4,5,2,1,6,4,4,1,1,0,0,14,2,Toumani Camara
15,3,2,3,2,0,18,6,0,2,1,1,0,14,0,Jabari Smith Jr.
10,1,3,3,1,0,15,8,3,0,1,1,0,14,1,Jabari Smith Jr.
15,2,10,9,0,2,11,10,0,0,1,2,1,14,2,Jabari Smith Jr.
5,1,2,2,0,2,10,5,4,2,0,1,0,14,0,Kyshawn George
11,1,11,3,0,3,8,2,5,0,1,1,0,14,1,Kyshawn George
12,1,6,4,0,1,11,4,1,1,0,1,0,14,2,Kyshawn George
10,2,2,3,0,1,2,4,2,0,0,3,0,14,0,Rui Hachimura
11,1,5,6,0,2,3,5,1,0,0,3,0,14,1,Rui Hachimura
15,1,1,5,0,0,17,6,0,0,0,1,0,14,2,Rui Hachimura
2,2,1,2,0,0,7,7,0,1,0,0,0,14,0,Moussa Diabate
1,3,1,1,2,0,10,3,0,0,0,1,0,14,1,Moussa Diabate
1,2,1,0,0,0,8,8,0,1,0,2,0,14,2,Moussa Diabate
8,5,1,2,4,0,10,8,1,0,0,1,0,15,0,Amen Thompson
12,1,8,6,1,0,7,4,1,1,2,1,0,15,1,Amen Thompson
12,2,4,5,2,0,13,10,4,0,1,4,1,15,2,Amen Thompson
13,1,9,6,1,3,14,4,1,3,0,1,0,15,0,Trey Murphy III
13,2,4,5,1,1,10,5,4,0,0,1,0,15,1,Trey Murphy III
6,4,7,4,3,4,16,5,5,2,0,0,0,15,2,Trey Murphy III
8,1,1,3,0,1,6,4,1,0,0,1,0,15,0,Dyson Daniels
5,1,1,1,1,0,8,2,8,5,0,2,0,15,1,Dyson Daniels
4,2,5,1,0,0,5,3,2,2,1,0,0,15,2,Dyson Daniels
17,6,6,8,6,3,17,7,4,1,1,0,0,15,0,Norman Powell
11,5,4,6,4,3,15,4,2,2,0,2,0,15,1,Norman Powell
16,5,10,8,4,4,20,3,0,2,2,2,0,15,2,Norman Powell
13,5,7,4,5,2,14,5,7,1,0,1,0,15,0,Immanuel Quickley
13,1,5,5,0,2,9,2,6,0,0,0,0,15,1,Immanuel Quickley
13,2,6,6,1,1,8,0,4,0,0,2,0,15,2,Immanuel Quickley
13,1,1,8,0,0,10,3,5,0,0,2,0,15,0,Toumani Camara
7,1,5,4,1,1,10,3,2,0,0,1,0,15,1,Toumani Camara
5,1,4,2,1,1,13,8,2,1,0,0,0,15,2,Toumani Camara
6,1,3,4,1,3,11,7,0,0,0,1,0,15,0,Jabari Smith Jr.
14,2,9,5,1,5,19,3,0,0,2,1,0,15,1,Jabari Smith Jr.
15,3,6,6,2,3,12,6,2,0,2,0,0,15,2,Jabari Smith Jr.
5,4,9,2,1,2,11,6,4,1,2,0,0,15,0,Kyshawn George
12,1,6,6,0,3,9,12,1,0,0,2,0,15,1,Kyshawn George
7,4,3,2,0,2,13,5,2,0,3,4,0,15,2,Kyshawn George
6,2,3,1,0,1,16,2,2,0,0,2,0,15,0,Rui Hachimura
9,1,3,4,1,0,8,3,3,0,1,0,0,15,1,Rui Hachimura
7,1,2,0,0,0,17,2,3,0,0,2,0,15,2,Rui Hachimura
2,1,1,2,0,0,7,6,0,0,1,1,0,15,0,Moussa Diabate
4,1,1,2,1,0,9,4,0,2,0,2,0,15,1,Moussa Diabate
6,1,1,3,0,0,6,8,0,2,0,1,0,15,2,Moussa Diabate
14,1,2,8,1,0,12,6,3,4,1,4,0,16,0,Amen Thompson
6,2,4,4,1,0,18,6,1,3,1,0,0,16,1,Amen Thompson
5,1,1,3,0,0,13,4,2,2,1,3,0,16,2,Amen Thompson
13,2,6,10,2,1,16,2,3,1,0,1,0,16,0,Trey Murphy III
12,3,1,4,3,1,9,4,1,1,0,0,0,16,1,Trey Murphy III
14,1,1,9,1,0,6,6,4,0,1,2,0,16,2,Trey Murphy III
5,1,2,1,0,1,7,1,2,3,2,3,0,16,0,Dyson Daniels
6,1,2,3,0,0,5,6,2,2,0,0,0,16,1,Dyson Daniels
3,1,1,2,0,1,4,5,1,0,1,4,0,16,2,Dyson Daniels
20,1,4,10,1,2,16,2,0,1,0,4,0,16,0,Norman Powell
14,2,4,9,2,1,22,6,3,0,0,3,0,16,1,Norman Powell
11,3,7,6,0,5,23,5,2,1,1,2,0,16,2,Norman Powell
10,1,4,4,0,0,8,3,4,1,0,0,0,16,0,Immanuel Quickley
13,4,6,4,4,0,19,2,3,4,0,5,0,16,1,Immanuel Quickley
13,6,5,8,3,2,6,6,6,1,0,2,0,16,2,Immanuel Quickley
7,1,2,3,1,1,11,8,0,1,0,1,0,16,0,Toumani Camara
11,2,2,5,1,0,8,2,3,3,0,0,0,16,1,Toumani Camara
5,1,4,2,1,1,7,8,7,2,1,0,0,16,2,Toumani Camara
16,1,4,7,0,3,19,7,0,1,1,2,0,16,0,Jabari Smith Jr.
15,2,5,5,1,1,14,10,1,1,0,3,1,16,1,Jabari Smith Jr.
20,2,5,10,1,1,11,6,1,3,2,0,0,16,2,Jabari Smith Jr.
8,3,3,4,2,1,9,2,1,0,0,0,0,16,0,Kyshawn George
10,2,6,3,1,1,12,4,4,0,0,0,0,16,1,Kyshawn George
5,1,6,3,0,2,4,0,5,3,2,2,0,16,2,Kyshawn George
14,2,4,5,1,4,9,1,1,1,0,3,0,16,0,Rui Hachimura
8,2,5,4,1,4,16,1,2,0,0,1,0,16,1,Rui Hachimura
12,1,2,10,0,1,9,4,3,0,1,2,0,16,2,Rui Hachimura
3,1,1,0,0,0,5,3,0,0,0,1,0,16,0,Moussa Diabate
7,1,1,2,1,0,6,9,1,0,0,0,0,16,1,Moussa Diabate
3,4,1,3,0,0,6,2,0,0,0,2,0,16,2,Moussa Diabate
14,2,3,8,1,0,13,5,2,1,1,1,0,17,0,Amen Thompson
5,1,1,2,1,0,11,4,2,3,2,1,0,17,1,Amen Thompson
8,2,3,6,2,0,11,6,2,1,3,1,0,17,2,Amen Thompson
6,1,6,3,0,2,14,3,4,1,0,1,0,17,0,Trey Murphy III
14,2,6,10,2,0,12,3,0,0,1,2,0,17,1,Trey Murphy III
12,2,2,4,2,0,10,5,1,2,0,1,0,17,2,Trey Murphy III
7,1,2,2,0,0,7,5,4,2,0,0,0,17,0,Dyson Daniels
3,2,3,1,0,0,5,6,3,2,0,0,0,17,1,Dyson Daniels
3,1,1,1,0,0,6,3,1,1,0,1,0,17,2,Dyson Daniels
13,4,7,5,3,2,24,6,2,2,0,2,0,17,0,Norman Powell
10,2,6,3,1,2,21,6,4,0,1,1,0,17,1,Norman Powell
13,3,4,8,1,3,19,5,2,1,1,5,0,17,2,Norman Powell
18,4,9,8,2,2,13,2,1,1,1,0,0,17,0,Immanuel Quickley
10,3,5,3,3,0,17,6,6,2,0,3,0,17,1,Immanuel Quickley
10,3,3,3,2,0,15,5,10,1,0,2,1,17,2,Immanuel Quickley
7,1,3,3,1,1,6,6,6,1,0,2,0,17,0,Toumani Camara
10,2,1,4,1,0,9,6,3,0,1,2,0,17,1,Toumani Camara
14,1,2,6,1,1,6,5,3,0,0,0,0,17,2,Toumani Camara
11,1,10,8,0,4,16,2,0,0,0,0,0,17,0,Jabari Smith Jr.
14,1,3,6,0,1,13,9,0,0,0,0,0,17,1,Jabari Smith Jr.
10,1,5,4,0,2,17,7,0,0,1,1,0,17,2,Jabari Smith Jr.
7,1,3,5,0,0,7,4,1,1,3,1,0,17,0,Kyshawn George
9,1,4,3,0,2,5,4,2,0,0,0,0,17,1,Kyshawn George
11,3,6,5,2,4,11,1,4,1,0,1,0,17,2,Kyshawn George
6,1,1,1,0,1,13,0,3,2,0,0,0,17,0,Rui Hachimura
6,3,3,5,0,3,12,5,4,1,0,2,0,17,1,Rui Hachimura
7,2,2,3,0,0,9,4,3,0,0,3,0,17,2,Rui Hachimura
8,1,1,2,0,0,6,6,0,0,0,2,0,17,0,Moussa Diabate
7,1,1,3,0,0,12,7,0,1,0,0,0,17,1,Moussa Diabate
1,3,1,0,1,0,3,5,0,0,1,1,0,17,2,Moussa Diabate
8,1,5,5,1,0,10,8,8,1,0,4,0,18,0,Amen Thompson
11,1,4,6,1,1,12,8,5,1,0,1,0,18,1,Amen Thompson
13,4,3,7,2,0,11,7,5,0,1,4,0,18,2,Amen Thompson
13,1,7,3,0,3,12,5,3,0,0,0,0,18,0,Trey Murphy III
18,2,3,8,1,1,14,2,3,0,0,0,0,18,1,Trey Murphy III
8,3,8,1,3,1,13,5,1,2,1,0,0,18,2,Trey Murphy III
2,1,1,0,0,0,4,0,1,1,0,1,0,18,0,Dyson Daniels
4,1,2,4,0,1,6,5,2,2,0,2,0,18,1,Dyson Daniels
9,1,1,1,0,0,5,5,2,1,0,1,0,18,2,Dyson Daniels
11,7,7,5,6,1,21,6,4,2,0,2,0,18,0,Norman Powell
15,2,4,7,2,1,19,3,1,1,0,3,0,18,1,Norman Powell
13,4,4,7,3,3,18,7,2,0,0,3,0,18,2,Norman Powell
10,3,11,2,2,2,17,3,7,0,0,3,0,18,0,Immanuel Quickley
16,4,8,7,3,0,15,4,4,1,0,0,0,18,1,Immanuel Quickley
12,6,9,3,3,1,16,5,3,0,0,2,0,18,2,Immanuel Quickley
5,3,4,3,2,2,14,2,0,1,0,0,0,18,0,Toumani Camara
14,2,3,4,0,0,4,1,2,1,0,2,0,18,1,Toumani Camara
6,5,3,3,4,1,14,2,3,0,0,2,0,18,2,Toumani Camara
6,1,6,1,0,1,21,6,1,0,0,2,0,18,0,Jabari Smith Jr.
14,3,6,8,0,4,18,6,0,0,1,0,0,18,1,Jabari Smith Jr.
12,1,2,5,0,0,19,9,1,1,1,1,0,18,2,Jabari Smith Jr.
9,1,6,2,0,1,3,5,6,2,0,0,0,18,0,Kyshawn George
12,3,8,4,2,2,4,6,2,2,1,1,0,18,1,Kyshawn George
3,2,8,2,1,2,11,2,1,0,1,0,0,18,2,Kyshawn George
8,3,5,5,0,2,7,3,0,1,0,0,0,18,0,Rui Hachimura
18,2,3,7,0,1,12,3,2,0,0,1,0,18,1,Rui Hachimura
8,1,4,3,0,1,14,3,3,0,0,1,0,18,2,Rui Hachimura
5,3,1,1,1,0,9,3,0,3,0,1,0,18,0,Moussa Diabate
4,1,1,2,0,0,6,14,0,2,0,1,0,18,1,Moussa Diabate
1,1,1,0,1,0,6,4,0,0,0,1,0,18,2,Moussa Diabate
12,1,1,5,1,0,7,7,5,2,1,3,0,19,0,Amen Thompson
4,2,1,3,2,0,11,8,2,1,0,3,0,19,1,Amen Thompson
9,1,4,6,1,0,10,8,5,1,0,5,0,19,2,Amen Thompson
7,2,7,3,1,1,16,3,0,0,0,1,0,19,0,Trey Murphy III
11,1,6,3,1,2,17,5,2,1,0,1,0,19,1,Trey Murphy III
13,1,5,4,1,0,5,5,5,0,0,0,0,19,2,Trey Murphy III
8,1,1,3,0,1,6,5,6,0,0,2,0,19,0,Dyson Daniels
5,1,1,0,0,0,7,8,1,1,0,0,0,19,1,Dyson Daniels
1,1,1,0,1,0,10,3,4,1,1,2,0,19,2,Dyson Daniels
14,3,5,5,3,3,16,5,0,0,0,2,0,19,0,Norman Powell
10,2,4,8,2,2,17,3,1,0,1,2,0,19,1,Norman Powell
13,9,10,6,6,3,12,6,2,2,0,3,0,19,2,Norman Powell
14,1,4,5,1,0,9,2,5,2,0,2,0,19,0,Immanuel Quickley
5,5,8,4,4,1,10,2,4,1,1,3,0,19,1,Immanuel Quickley
6,6,3,1,6,1,12,11,3,0,0,0,1,19,2,Immanuel Quickley
6,1,4,1,0,1,8,10,6,0,2,2,0,19,0,Toumani Camara
6,2,3,1,1,1,8,5,1,0,0,3,0,19,1,Toumani Camara
5,2,4,2,1,2,6,4,3,2,0,3,0,19,2,Toumani Camara
11,3,6,4,2,0,12,7,0,0,1,1,0,19,0,Jabari Smith Jr.
14,3,7,4,0,2,8,6,2,0,0,1,0,19,1,Jabari Smith Jr.
10,1,1,5,1,0,12,2,0,0,0,0,0,19,2,Jabari Smith Jr.
9,2,3,6,1,0,10,1,3,1,2,1,0,19,0,Kyshawn George
7,1,5,2,1,1,8,2,3,0,0,1,0,19,1,Kyshawn George
4,4,6,2,2,2,7,6,3,2,1,0,0,19,2,Kyshawn George
9,2,1,7,2,0,15,5,0,0,0,2,0,19,0,Rui Hachimura
9,1,4,6,1,3,13,5,2,0,0,1,0,19,1,Rui Hachimura
9,3,3,4,1,1,5,2,1,0,0,2,0,19,2,Rui Hachimura
2,1,1,1,0,0,6,2,0,0,0,0,0,19,0,Moussa Diabate
2,2,1,2,1,0,8,6,1,2,1,2,0,19,1,Moussa Diabate
7,4,1,1,1,0,9,0,0,2,0,0,0,19,2,Moussa Diabate
16,1,3,10,1,0,11,2,1,3,0,4,0,20,0,Amen Thompson
20,1,1,11,1,0,8,4,0,1,1,0,0,20,1,Amen Thompson
11,1,2,7,0,0,9,2,0,3,1,0,0,20,2,Amen Thompson
9,2,3,5,1,0,8,6,2,0,0,1,0,20,0,Trey Murphy III
11,1,4,6,1,2,7,6,3,0,0,2,0,20,1,Trey Murphy III
10,1,5,4,1,2,10,2,0,0,0,0,0,20,2,Trey Murphy III
3,1,1,2,1,0,3,2,0,2,1,2,0,20,0,Dyson Daniels
2,1,2,0,0,0,8,1,5,1,0,2,0,20,1,Dyson Daniels
5,1,3,2,0,0,5,2,2,0,0,1,0,20,2,Dyson Daniels
17,7,3,5,6,1,20,6,1,0,2,2,0,20,0,Norman Powell
10,7,2,4,6,0,26,5,0,2,1,1,0,20,1,Norman Powell
13,2,12,5,1,5,15,2,1,0,2,3,0,20,2,Norman Powell
14,1,4,3,0,2,19,3,7,1,0,2,0,20,0,Immanuel Quickley
14,5,10,4,4,3,14,2,1,1,0,2,0,20,1,Immanuel Quickley
9,1,6,4,1,3,20,5,5,2,0,2,0,20,2,Immanuel Quickley
2,1,1,2,0,0,8,2,1,1,0,1,0,20,0,Toumani Camara
12,1,4,2,1,2,6,5,3,1,0,1,0,20,1,Toumani Camara
6,1,5,4,0,1,10,4,2,0,0,1,0,20,2,Toumani Camara
10,2,8,3,1,2,18,4,1,0,1,0,0,20,0,Jabari Smith Jr.
7,1,3,4,1,2,15,5,2,1,1,0,0,20,1,Jabari Smith Jr.
8,2,5,3,0,3,17,8,0,2,0,2,0,20,2,Jabari Smith Jr.
7,1,4,4,0,1,7,6,4,2,2,5,0,20,0,Kyshawn George
9,1,6,5,0,4,5,2,2,3,1,3,0,20,1,Kyshawn George
12,1,3,1,0,1,4,5,1,1,0,0,0,20,2,Kyshawn George
4,1,3,3,1,1,6,5,1,0,0,2,0,20,0,Rui Hachimura
8,2,3,3,1,1,12,4,0,0,0,2,0,20,1,Rui Hachimura
13,1,4,8,0,1,6,3,2,0,0,1,0,20,2,Rui Hachimura
5,3,1,3,2,0,5,1,0,0,1,0,0,20,0,Moussa Diabate
4,3,1,2,0,0,5,4,1,0,0,1,0,20,1,Moussa Diabate
7,2,1,4,0,0,8,3,0,0,0,0,0,20,2,Moussa Diabate
10,3,4,7,3,0,12,8,1,0,0,3,0,21,0,Amen Thompson
13,2,2,6,2,1,9,8,4,0,1,5,0,21,1,Amen Thompson
11,1,2,7,1,0,12,5,0,0,1,4,0,21,2,Amen Thompson
10,4,8,4,2,4,12,9,1,2,0,1,0,21,0,Trey Murphy III
9,1,8,3,1,3,13,5,3,0,0,0,0,21,1,Trey Murphy III
5,1,2,1,1,1,12,2,4,1,0,0,0,21,2,Trey Murphy III
7,1,3,1,1,1,3,2,0,0,0,2,0,21,0,Dyson Daniels
3,1,2,0,0,0,3,5,3,1,1,1,0,21,1,Dyson Daniels
4,1,3,2,0,1,5,5,3,1,1,1,0,21,2,Dyson Daniels
13,3,2,4,2,0,26,6,3,1,0,2,0,21,0,Norman Powell
11,3,5,5,2,3,21,6,0,1,0,4,0,21,1,Norman Powell
17,9,9,9,6,4,28,6,2,2,2,1,0,21,2,Norman Powell
7,6,8,2,6,1,15,2,2,0,0,2,0,21,0,Immanuel Quickley
20,2,5,8,1,1,10,6,6,0,0,3,0,21,1,Immanuel Quickley
5,2,10,2,2,2,16,4,1,3,0,3,0,21,2,Immanuel Quickley
6,3,6,2,3,0,8,7,3,1,0,0,0,21,0,Toumani Camara
3,2,3,1,2,1,13,3,6,0,0,1,0,21,1,Toumani Camara
6,1,3,3,1,1,8,6,2,0,2,1,0,21,2,Toumani Camara
14,5,10,5,1,1,14,12,2,0,0,0,1,21,0,Jabari Smith Jr.
15,1,6,7,1,1,7,7,0,3,0,3,0,21,1,Jabari Smith Jr.
14,1,5,5,1,2,17,4,0,0,0,0,0,21,2,Jabari Smith Jr.
7,2,5,4,1,3,7,9,4,2,2,2,0,21,0,Kyshawn George
5,3,5,3,1,1,6,8,3,3,0,2,0,21,1,Kyshawn George
9,3,3,3,1,1,7,7,2,1,0,2,0,21,2,Kyshawn George
7,4,4,1,1,1,8,7,2,0,0,2,0,21,0,Rui Hachimura
12,2,3,6,0,1,9,3,5,0,0,0,0,21,1,Rui Hachimura
6,2,2,1,1,0,11,4,1,1,0,0,0,21,2,Rui Hachimura
2,4,1,0,1,0,4,4,0,0,0,0,0,21,0,Moussa Diabate
3,3,1,1,0,0,8,3,0,2,0,0,0,21,1,Moussa Diabate
4,1,1,4,1,0,4,3,0,1,1,0,0,21,2,Moussa Diabate
9,4,4,6,3,0,7,3,2,0,1,4,0,22,0,Amen Thompson
10,2,1,7,2,0,12,4,3,0,1,5,0,22,1,Amen Thompson
9,3,1,4,1,0,15,7,1,2,1,2,0,22,2,Amen Thompson
15,1,3,3,1,0,15,3,1,2,0,0,0,22,0,Trey Murphy III
14,1,3,7,1,1,15,3,4,1,0,1,0,22,1,Trey Murphy III
9,2,6,6,2,1,12,6,2,0,0,0,0,22,2,Trey Murphy III
2,1,1,0,0,0,3,3,4,2,0,2,0,22,0,Dyson Daniels
6,1,1,2,0,1,6,2,0,0,1,1,0,22,1,Dyson Daniels
3,1,2,3,0,1,4,3,5,1,0,1,0,22,2,Dyson Daniels
11,5,4,4,5,1,24,3,1,0,1,3,0,22,0,Norman Powell
20,6,13,10,3,3,25,10,2,2,0,2,1,22,1,Norman Powell
20,1,8,9,0,1,18,1,2,1,1,3,0,22,2,Norman Powell
13,4,4,3,4,1,22,4,4,0,0,2,0,22,0,Immanuel Quickley
10,1,10,7,1,2,11,5,6,0,0,3,0,22,1,Immanuel Quickley
16,1,9,6,1,2,8,2,7,0,0,2,0,22,2,Immanuel Quickley
5,3,6,2,0,2,8,9,2,0,0,2,0,22,0,Toumani Camara
7,2,2,1,2,0,8,1,2,0,0,1,0,22,1,Toumani Camara
9,2,4,1,0,1,12,6,5,1,1,0,0,22,2,Toumani Camara
15,1,4,7,0,1,13,7,0,0,0,0,0,22,0,Jabari Smith Jr.
13,1,4,5,1,0,21,8,1,1,0,0,0,22,1,Jabari Smith Jr.
12,1,5,5,1,1,20,7,0,0,1,1,0,22,2,Jabari Smith Jr.
7,2,6,0,1,0,7,6,0,1,0,2,0,22,0,Kyshawn George
14,1,2,5,0,0,10,4,4,2,1,1,0,22,1,Kyshawn George
6,1,2,3,0,1,16,7,4,1,0,1,0,22,2,Kyshawn George
5,1,5,1,0,1,16,3,2,0,0,1,0,22,0,Rui Hachimura
15,2,3,5,0,1,15,1,1,1,0,0,0,22,1,Rui Hachimura
11,1,3,4,1,2,16,5,1,1,1,2,0,22,2,Rui Hachimura
1,4,1,1,2,0,11,7,1,0,0,2,0,22,0,Moussa Diabate
8,1,1,6,0,0,9,4,1,1,0,0,0,22,1,Moussa Diabate
2,3,1,0,2,0,3,8,0,0,0,1,0,22,2,Moussa Diabate
9,3,1,4,3,0,17,5,6,0,0,4,0,23,0,Amen Thompson
10,2,3,1,2,0,12,7,4,2,0,5,0,23,1,Amen Thompson
9,4,4,7,3,0,12,4,4,1,0,3,0,23,2,Amen Thompson
6,2,3,3,2,3,14,5,2,1,0,2,0,23,0,Trey Murphy III
15,1,1,3,1,0,15,2,2,0,0,0,0,23,1,Trey Murphy III
8,1,6,5,0,2,17,5,3,0,0,1,0,23,2,Trey Murphy III
9,2,2,6,0,0,3,3,2,3,0,1,0,23,0,Dyson Daniels
6,1,3,5,0,0,5,2,0,2,0,2,0,23,1,Dyson Daniels
4,1,5,2,0,0,4,4,1,4,0,1,0,23,2,Dyson Daniels
19,4,2,9,3,2,18,7,1,1,2,1,0,23,0,Norman Powell
14,4,6,9,3,2,26,11,2,1,2,2,1,23,1,Norman Powell
13,4,4,3,2,1,17,4,5,0,1,2,0,23,2,Norman Powell
10,4,6,5,2,3,13,3,4,0,0,0,0,23,0,Immanuel Quickley
9,1,9,2,0,2,10,7,7,1,0,2,0,23,1,Immanuel Quickley
7,2,3,2,0,1,15,1,5,1,0,0,0,23,2,Immanuel Quickley
10,3,1,5,1,0,10,5,1,0,0,0,0,23,0,Toumani Camara
9,2,1,6,1,1,5,6,3,1,0,1,0,23,1,Toumani Camara
4,1,2,2,1,1,9,8,4,0,0,2,0,23,2,Toumani Camara
14,3,4,8,2,2,14,3,0,0,0,1,0,23,0,Jabari Smith Jr.
